1919708531
136948029
93061025
1040038486
146405754
127417096
1000212517
146493368
216990328
1847668447
1819875123
203905400
1800091180
149461912
210516889
203837000
1839479473
140958708
219488499
1248058800
219557797
114691274
177904792
204251735
1839119951
69779102
103171468
1148535513
216963248
170342789
1938098736
1837405351
215432197
114695752
1000213405
52231477
216079538
217562044
160128204
127234948
113670564
